,name,price,sku
1796,"DISTRIBUTOR CAP FOR 009, BLUE.    	00-8792-0",7.95,00-8792-0
1797,"DISTRIBUTOR CAP FOR 009, Yellow.     	00-8793-0",7.95,00-8793-0
1798,GENERATOR BRUSH COVER.    	00-8902-0,6.25,00-8902-0
1799,12 VOLT ALTERNATOR / GENERATOR STAND   00-9194-0,18.45,00-9194-0
1800,Basic Alternator Conversion Kit - 75 Amp - 8274,131.99,8274
1801,VW Type 1 75 Amp Chrome Alternator Kit with Chrome Accessories - 8285,179.99,8285
1802,Pertronix Ignitor III Electronic Igntion VW 009 Distributor D7182604,175.00,D7182604
1803,Pertronix VW Billet Electronic Ignition Distributor with Ignitor III.    	D7180810,249.99,D7180810
1804,Pertronix Ignitor III Electronic Ignition Unit for Vacuum Advance Distributors 71847V,145.99,71847V
1805,Pertronix Ignitor III Electronic Ignition Unit for 009 Distributor 71847A,145.99,71847A
1806,Kuhltek Vacuum Advance SVDA with Points 0231170034,59.99,0231170034
1807,Pertronix Electronic Ignition Kit for VW Vacuum Advance Distributors SVDA 1847V Ignitor,87.49,1847V
1808,Pertronix Electronic Ignition Kit for VW 009 Distributors 1847A Ignitor,87.49,Pet-1847A
1809,MSD Distributor Bushing and Spring Kit for 8485 Billet Distributor - 8464,21.99,8464
1810,Kuhltek Universal Electronic Ignition Kit for VW 009 Distributors.    	AC905535B,39.99,AC905535B
1811,Pertronix Electronic Igntion VW 009 Distributor D186604,144.99,D186604
1812,Pertronix VW SVDA Vacuum Advance Distributor D186504,144.99,D186504
1813,Pertronix VW Billet Electronic Ignition Distributor.    	D180810,229.99,D180810
1814,Pertronix VW SVDA Electronic Ignition Distributor with Ignitior II.     	D182504,189.99,D182504
1815,MSD Replacement Ignition Rotor for 8485 Billet Distributor.    	8470,15.31,8470
1816,MSD Replacement Distributor Cap for 8485 Billet Distributor.    	8434,20.80,8434
1817,MSD Blaster SS Coil for 8485 Billet Distributor.    	8207,61.33,8207
1818,Kuhltek 009 Distributor with Electronic Ignition - 009E,67.99,009E
1819,Kuhltek VW SVDA Vacuum Advance Distributor 0231170034EL,79.99,0231170034EL
1820,MSD Spark Plug Wires for Billet Distributor with Male Terminals.    	31939,66.89,31939
1821,EMPI SVDA Distributor Cap - fits 00-9437-B Distributor.    	16-9438-0,8.50,16-9438-0
1822,Kuhltek VW SVDA Vacuum Advance Distributor 0231170034EL,89.99,00-9437-B
1823,VW Type 1 60 Amp Alternator AL82,79.99,AL82BR
1824,VW Type 1 75 Amp Alternator for VW Beetle  	AC903923,119.99,AC903923
1825,Chrome Alternator - Generator Backing Plate -00-9071-0,14.99,00-9071-0
1826,Bosch Ignition Points for 009 Distributor - 01011,7.99,01011
1827,CHROME GENERATOR/ALTERNATOR STRAP 12 VOLT for VW TYPE 1 ENGINES   00-8903-7,6.50,00-8903-7
1828,Distributor Drive Pinion Spring - 111-105-233,2.99,111-105-233
1829,Distributor Drive Pinion Shim - 111-105-235A,0.49,111-105-235A
1830,Distributor Drive Pinion - 113-105-231B,35.99,113-105-231B
1831,Distributor Drive Puller - 00-5717-0,38.43,00-5717-0
1832,Coil Relocation Kit for Dual Carburetors     43-5204-0,9.66,43-5204-0
1833,"Cap, Generator Brush Slot 111903531",3.50,111903531
1834,New Bosch 12V Generator for VW Type 1 1967-1974.    	GR15N,261.70,GR15N
1835,Ignition Wire Set (Black) 111998031A,14.95,111998031A
1836,Ignition Wire Set (Blue) 111998031A01,14.95,111998031A01
1837,Ignition Wire Set (Yellow) 111998031A05,14.95,111998031A05
1838,MSD 6AL Ignition Control Module for VW Type 1 and Type 4 Performance Engines,275.95,6425
1839,Bosch 7904 14 mm 3/4 Inch Reach Spark Plugs - Pack of Four,12.99,7904-4
1840,Bosch 7902 14 mm 1/2 Inch Reach Spark Plugs - Pack of 4,13.99,7902-4
1841,NGK 2120 12 mm 3/4 inch Reach Spark Plugs for Performance Type 1 Cylinder Heads,15.99,4@ 2120
1842,"1968-1977 VW BEETLE HEADLINER,  IVORY.    	00-4392-0",78.99,00-4392-0
1843,"VW Beetle Brake, Clutch & Gas Aluminum Sport Pedal Covers.    	00-4551-0",16.28,00-4551-0
1844,Aluminum Sport Gas Pedal Cover.     	00-4552-0,4.99,00-4552-0
1845,5 Panel Wide Interior Mirror.    	00-4580-0,21.57,00-4580-0
1846,Early Beetle Low Back Seat Cover - Black Vinyl -Fits 1965 -1967 Seats. Complete Set      	00-4637-0,95.90,00-4637-0
1847,Late Beetle High Back Seat Cover - Black Vinyl - Fits 1974 - 1976 Complete Set        	00-4641-0,149.99,00-4641-0
1848,Door Panel Clips - Pack of 50 - 00-4846-0,8.99,00-4846-0
1849,Four Piece Door Panel Kit - 1958-1964 - 00-4852-0,74.99,00-4852-0
1850,VOLKSWAGEN SEDAN SUN VISOR.     	00-6467-0,139.99,00-6467-0
1851,Chrome Emergency Brake Handle Complete for 1956 -1979 Type 1 - 00-4549-0,26.56,00-4549-0
1852,Emergency Brake Handle Rebuild Kit for 1956 -1979 Type 1    	00-4547-0,14.99,00-4547-0
1853,"Universal Gear Shift Boot, RUBBER - 00-4535-0",8.99,00-4535-0
1854,"1958-1967 VW BEETLE HEADLINER,  BLACK.     	00-4394-0",78.99,00-4394-0
1855,"1968-1977 VW BEETLE HEADLINER, BLACK.    	00-4395-0",78.99,00-4395-0
1856,REPLACEMENT BUG DASH 68-70.    	00-4435-0,110.32,00-4435-0
1857,REP BUG DASH 71-76/71-72SB.    	00-4436-0,110.32,00-4436-0
1858,BLACK ARMREST 58-67 PR.    	00-4442-0,33.53,00-4442-0
1859,VW Beetle E-Brake Boot 1965 - 1979 Black - 00-4483-0,7.99,00-4483-0
1860,VW Beetle E-Brake Boot 1965 -1979 White.    	00-4484-0,9.99,00-4484-0
1861,Stock VW Beetle Pedal Assembly for 1965 - 1973 VW Type 1 - 113798900,99.99,113798900
1862,"ALUMINUM DOOR LOCK PULLS, PR.   	00-8506-0",3.50,00-8506-0
1863,VW Brake & Clutch Pedal Pads (2).    	00-9904-0,3.75,00-9904-0
1864,"Black  Door Lock Pulls, PR.     	11-4510-B",1.96,11-4510-B
1865,ALUMINUM BILLET FOOT REST.   	16-7005-0,24.61,16-7005-0
1866,"Aluminum Dash Panel,65-77 T1,EX.SB - 16-7551-0",64.99,16-7551-0
1867,BILLET PEDAL SLIDE.    	17-2752-0,139.99,17-2752-0
1868,Poly Highback Bucket Seat Cover 62-2310,59.99,62-2310-0
1869,Poly Highback Bucket Seat Cover 62-2350,54.95,62-2350-0
1870,Poly Highback Bucket Seat Cover 62-2351,54.99,62-2351-0
1871,"Door Panel Clip Boots, 50pcs - 00-4847-0",7.49,00-4847-0
1872,All Weather Floor Liner for VW Bug - Pair - AC863910,69.99,AC863910
1873,CHROME ADJUSTABLE GRAB HANDLE.      	16-7000-0,36.38,16-7000-0
1874,Hi-Rise Aluminum Center Console - No Hole - 16-3052-0,86.99,16-3052-0
1875,ANGLED GAS PEDAL.     	16-2158-0,34.76,16-2158-0
1876,"DOOR HANDLES, THRU 66,BLACK      	11-4519-B",9.17,11-4519-B
1877,"WINDOW CRANK HANDLE THRU 67,PR.      	11-4520-B",9.17,11-4520-B
1878,Window Crank Handles for VW Beetle - 1968-On - Pair - 11-4521-6,11.99,11-4521-6
1879,"BILLET WINDOW BUFFER RING,T1 THRU-66 - Set of four.",13.16,11-4532-0
1880,"LADY BUG MATS, COLOR FRT.PR.    	15-1097-0",59.84,15-1097-0
1881,"LADY BUG MATS, REAR PR.     	15-1098-0",34.69,15-1098-0
1882,"BILLET GRAB BAR,1-1/2"" TUBE.    	16-2048-0",38.43,16-2048-0
1883,Short Polished Aluminum Center Console - 16-2052-0,89.99,16-2052-0
1884,Windshield Frame Side Mirror Mount - For Manx Style Fiberglass Dune Buggies - 18-1104-7,11.99,18-1104-7
1885,"Early VW Sun Visor Mounting Clip, Ivory PR.     	00-4429-0",3.49,00-4429-0
1886,"Race Trim High Back Seat Black Vinyl, EA      	62-2777-0",229.99,62-2777-0
1887,"LAYBACK SEAT COVER, BLACK      	00-3861-0",39.13,00-3861-0
1888,"MOUNT FOR 42"" SEAT      	62-2822-0",55.93,62-2822-0
1889,"Early VW Sun Visor Mounting Clips, Black PR.    	00-4430-0",3.49,00-4430-0
1890,"COAT HOOKS,BUG 68-77,BLK,PR.     	98-2099-0",2.87,98-2099-0
1891,"ASSIST STRAPS,BUG68-77WHT,PR.     	98-2096-0",8.99,98-2096-0
1892,"ASSIST STRAPS,BUG68-77BLK,PR.     	98-2095-0",8.99,98-2095-0
1893,Low Back Poly Seat - 62-2400-0,79.99,62-2400-0
1894,GLOVE BOX LOCK 68-77.     	98-1054-0,15.33,98-1054-0
1895,SUPER BEETLE CARPET KIT 71-72 7PC. BLACK - 00-3918-0,109.99,00-3918-0
1896,71-72 SUPER BEETLE CARPET KIT  2PC. BLACK - 00-4286-0,59.99,00-4286-0
1897,"2 POINT RETRACTABLE SEAT BELT,BLK,PR - 00-3847-0",109.99,00-3847-0
1898,"REAR SPEAKR SHELF,T1 SDN,ALL.    	00-4851-0",102.81,00-4851-0
1899,"Beetle Speaker Kick Panels, PR.    	00-4850-0",31.94,00-4850-0
1900,Tall Aluminum Center Console.     	16-3053-0,99.99,16-3053-0
1901,Ivory Window Crank - 1955-1967 - 98-1069-0,7.99,98-1069-0
1902,"VW Beetle Floor Tar Boards, 4 PC - 98-2012-0",69.99,98-2012-0
1903,"COAT HOOKS,BUG 68-77,WHT,PR.    	98-2100-0",2.50,98-2100-0
1904,"SHAFT,CLUTCH PEDAL,EA.    	98-7075-B",9.99,98-7075-B
1905,"Late Beetle Sedan & Conv Sun Visors, Black.     	00-4424-0",32.13,00-4424-0
1906,NEON PINK ROLLER PEDAL.     	00-8628-0,7.97,00-8628-0
1907,STANDARD BEETLE SEDAN CARPET KIT 73-77 9PC. BLACK - 00-3912-0,124.99,00-3912-0
1908,BEETLE SEDAN REAR CARPET KIT 58-64 3PC. BLACK - 00-3914-0,74.99,00-3914-0
1909,BEETLE & SUPER BEETLE REAR CARPET KIT 65-72 5PC. BLACK - 00-3915-0,74.99,00-3915-0
1910,BEETLE & SUPER BEETLE REAR CARPET KIT 73-77 5PC. BLACK - 00-3916-0,99.99,00-3916-0
1911,SUPER BEETLE CARPET KIT 71-72 7PC. BLACK - 00-3917-0,99.99,00-3917-0
1912,SUPER BEETLE CARPET KIT 73-77 9PC. BLACK - 00-3919-0,119.99,00-3919-0
1913,SUPER BEETLE CONVERTIBLE CARPET KIT 71-72 9PC. BLACK - 00-3982-0,119.99,00-3982-0
1914,BEETLE & SUPER BEETLE CONVERTIBLE REAR CARPET KIT 56-72 3PC. BLACK - 00-3997-0,54.99,00-3997-0
1915,"1958-1967 VW BEETLE HEADLINER,  IVORY.     	00-4391-0",78.99,00-4391-0
1916,BEETLE SEDAN CARPET KIT 69-72 7PC. BLACK - 	00-3910-0,104.99,00-3910-0
1917,"NEW LOW BACK COVER,SQR,BLK      	00-3882-0",35.77,00-3882-0
1918,"GLOVE BOX ALL GHIA,EA.     	00-3564-B",30.70,00-3564-B
1919,VW BEETLE WIRING COVER 56-67.    	00-3570-B,32.99,00-3570-B
1920,"BEETLE GLOVE BOX 1952-57,EA.    	00-3580-B",19.53,00-3580-B
1921,BEETLE GLOVE BOX 1958-64.     	00-3581-B,30.70,00-3581-B
1922,"BEETLE GLOVE BOX 1965-67,EA.     	00-3582-B",19.53,00-3582-B
1923,STANDARD SEAT BELT WITH HARDWARE - 00-3844-0,23.99,00-3844-0
1924,VW Beetle 3 POINT RETRACTABLE SEAT BELT BLK PR.    	00-3851-0,164.99,00-3851-0
1925,"HIGH BACK SEATCOVER FOR  FIBERGLASS HI-BACK SEAT, BLACK      	00-3859-0",58.99,00-3859-0
1926,"NEW LOW BACK COVER,DIAMOND ,BLK      	00-3880-0",36.95,00-3880-0
1927,Bamboo Parcel Tray for VW Beetle EMPI 4870,69.99,00-4870-0
1928,INSIDE DOOR HANDLE 56-66.    	98-1039-0,3.50,98-1039-0
1929,Door Handle Escutcheon - Fits VW Bug 1967-1979 - 98-8340-B,14.99,98-8340-B
1930,1968-1979 VW Beetle Glove Box 111857101M,17.99,111857101M
1931,Escutcheon Window Crank Covers - Each - 98-8364-B,1.99,98-8364-B
1932,"Steering Wheel -10-1/4"" x 2-1/2"" Dish - 79-4052-0",59.99,79-4052-0
1933,"STEERING WHEEL 8-1/2"" ,4-1/2"" DISH.    	79-4050-0",79.99,79-4050-0
1934,"Grant 3-Spoke Steering Wheel - 13.5"" Diameter 3.5"" Dish - 502",54.99,502
1935,"WINDOW HANDLE BUFFER IVORY,PR.      	98-2041-0",1.61,98-2041-0
1936,"Foam Steering Wheel - 10"" x 5-1/2"" Dish - 79-4111-0",59.90,79-4111-0
1937,"WINDOW CRANK 75-79,BLK,EA.    	98-1041-0",2.45,98-1041-0
1938,"REAR SEAT 42"" BLACK VINYL,EA     	62-2818-0",426.99,62-2818-0
1939,"GUIDE PIECE KIT,SEAT RAILS (6PC)     	98-8972-B",9.99,98-8972-B
1940,VW Bus Middle Seat Clamp Kit 52-72        	98-8976-B,5.39,98-8976-B
1941,"FIBERGLASS SEAT FOAM KT F/62-2600, EA",30.99,62-2603-0
1942,Poly Highback Bucket Seat Cover 62-2352,54.99,62-2352-0
1943,"Pedal Pad, Brake/Clutch with logo 311721173A",3.99,311721173A
1944,"Return Spring, Brake Pedal 131721163",5.99,131721163
1945,"Repair Kit (08 pieces), Accelerator Pedal 113798901CB",10.96,113798901CB
1946,"Race Trim 48"" Rear Seat - Black Tweed on Black Vinyl - 62-2807-0",389.99,62-2807-0
1947,VW Bus Rear Seat Clamp Kit 1952- 1972       	98-8977-B,4.20,98-8977-B
1948,POLY LOW BACK SEAT COVER SQUARE BLACK - 62-2408-0,41.99,62-2408-0
1949,Four Piece Universal Door Panel Kit for Type 1 Beetle 1965-1977 - 00-4854-0,74.99,00-4854-0
1950,Stock VW Pedal Pad Kit 3 PCS.     	98-1068-0,8.23,98-1068-0
1951,Stock VW Accelerator Pedal Pad.    	98-1072-0,3.99,98-1072-0
1952,"REPAIR KIT,ACCELLERATOR PEDAL,EA.    	98-7090-B",4.59,98-7090-B
1953,"WIDE Race Trim HIGH BACK SEAT,BLACK VINYL,EA         	62-2795-0",259.99,62-2795-0
1954,"Race Trim HB SEAT,BLACK FABRIC & BLACK VINYL,EA     	62-2751-0",287.99,62-2751-0
1955,"UNIVERSAL SEAT SLIDER ONLY,1-SEAT,PR 62-2640-0",39.99,62-2640-0
1956,"UNIVERSAL SEAT SLIDER KIT,1-SEAT 62-2641-0",59.99,62-2641-0
1957,"Seat Mount Kit with Slider, Pair 62-2644-0",119.99,62-2644-0
1958,"Race Trim HB SEAT BLACK VINYL,EA      	62-2752-0",229.99,62-2752-0
1959,"WIDE Race Trim HIGH BACK SEAT,BLACK FABRIC & BLACK VINYL,EA       	62-2794-0",239.99,62-2794-0
1960,"Race Trim HB SEAT,GREY FABRIC / GREY VINYL ,EA       	62-2759-0",229.99,62-2759-0
1961,"Race Trim LOW BACK SEAT w/ HEADREST, BLACK FABRIC & BLACK VINYL,EA     	62-2768-0",229.99,62-2768-0
1962,"Race Trim CHILD SEAT,BLACK VINYL / BLACK FABRIC,EA      	62-2771-0",175.00,62-2771-0
1963,Race Trim UTV LOW BACK BLACK VINYL - 62-2820-0,239.99,62-2820-0
1964,Black Original Style Emergency Brake Handle Complete for 1956 -1979 Type 1     113-798-305,23.99,113-798-305
1965,Billet Aluminum Emergency Brake Cover      	11-4542-0,13.93,11-4542-0
1966,POLYETHYLENE SEAT-HIGH BACK       	62-2300-0,119.00,62-2300-0
1967,DELUXE IMPACT PLASTIC LOWBACK SEAT     	62-2600-0,72.77,62-2600-0
1968,VW Beetle Trunk Liner 61-67.    	98-1082-B,34.96,98-1082-B
1969,VW Beetle Trunk Liner T1 68-77.    	98-1083-B,34.96,98-1083-B
1970,Interior Light (Bulb not included) 111947111E,8.99,111947111E
1971,Window Crank Handle - Late OEM Style - 111837581J,3.99,111837581J
1972,"7"" ROUND H4 HEADLIGHT, EA.     	00-9311-0",17.88,00-9311-0
1973,"MINI TAIL LIGHT ASSEMBLY, AMBER, EA.     	00-9335-0",15.30,00-9335-0
1974,CHROME LICENSE PLATE LIGHT With Bracket    	00-9457-0,23.22,00-9457-0
1975,"HOT ROD TEARDROP TAILLIGHTS, PR     	00-9490-0",54.99,00-9490-0
1976,"BLUE DOT W/CHROME RING, PR.   00-9491-0",3.92,00-9491-0
1977,"H.D. OFF RD TAIL LIGHT RED LENS, PR     	00-9497-0",21.77,00-9497-0
1978,Dune Buggy Universal Turn Signal Switch     	16-2101-0,27.77,16-2101-0
1979,"4""CHROME OFFROAD LIGHT,EA     	16-9150-0",25.99,16-9150-0
1980,"HD OFF ROAD TAIL LIGHTS RED LED,PR      	16-9552-0",59.99,16-9552-0
1981,MINI LED TAIL LIGHT     	16-9836-0,31.99,16-9836-0
1982,Light Covers for 5 Inch Off Road Lights     	16-9146-0,16.99,16-9146-0
1983,MICRO-MINI Tail Light Assembly - AMBER     	00-9331-0,8.40,00-9331-0
1984,"Replacement Dual Filament Light Bulbs, 2 PCS     	00-9327-0",2.73,00-9327-0
1985,TAIL LIGHT LENS 62-67 EA.    	98-1075-0,10.09,98-1075-0
1986,Right Tail Light Assembly  - 1973 -1979     	98-9456-0,50.49,98-9456-0
1987,"BILLET LIGHT BRACKET 1-1/2"" L&R     	17-2742-0",34.99,17-2742-0
1988,FRONT TURN SIGNAL SEAL 58-63 PR.     	00-6701-0,7.07,00-6701-0
1989,FRONT TURN SIGNAL SEAL 70-79 (PR)     	00-6703-0,9.03,00-6703-0
1990,"CHROME 7"" W/H4 HALOGEN,EA - 00-9305-0",59.99,00-9305-0
1991,"Chrome Trim ring, tail light lens 62-67 Beetle    111945117",11.99,111945117
1992,New License Plate Light Lens with Seal. 311-943-121A,7.99,311-943-121A
1993,"5"" CHROME OFFROAD LIGHT, EA.     	00-9309-0",17.71,00-9309-0
1994,7 Inch Chrome Headlight Shell      	00-9307-7,29.99,00-9307-7
1995,"TURN SIGNAL LENS,LEFT,T1 70-79,AMBER 98-9517",9.99,98-9517-0
1996,Turn Signal Marker Lights for Mexican Style Front Bumper - 113 953 049AK,11.90,98-1071-0
1997,"TURN SIGNAL ASSEMBLY,T1 70-79,LFT,AMBER      	98-9533-0",27.99,98-9533-0
1998,Turn Signal Assembly - Type 1 1964-1966 - Amber Lens - 98-9531-0,16.99,98-9531-0
1999,"TURN SIGNAL ASSEMBLY,T1 58-63,CLR LENS - 98-9530-0",25.99,98-9530-0
2000,"TURN SIGNAL LENS ,RIGHT T1 70-79,AMBER 98-9519-0",9.99,98-9519-0
2001,"TURN SIGNAL ASSEMBLY,T1 70-79,RHT,AMBER      	98-9534-0",27.99,98-9534-0
2002,"MINI TAIL LIGHT ASSEMBLY, RED, EA.    	00-9334-0",15.30,00-9334-0
2003,Headlight Relay - 12 volt - 98-9437-B,20.99,98-9437-B
2004,BAJA BUG LIGHT BAR   	00-9312-0,34.65,00-9312-0
2005,"EARLY HEAD LIGHT LENS,PORSCHE STYLE     	98-9505-0",24.99,98-9505-0
2006,"Stock VW Headlight Assembly to 66,EA      	98-1063-B",44.99,98-1063-B
2007,Headlight Assembly Retaining Unit - Fits 1967-1979 Beetle & Bus - 98-1064-B,30.99,98-1064-B
2008,"TAIL LIGHT LENS 71-72, RIGHT     	98-2026-0",18.13,98-2026-0
2009,EURO TAIL LIGHT LENS 68-70 EA.     	98-1076-0,14.99,98-1076-0
2010,EURO TAIL LIGHT LENS 62-67 EA.    	98-1074-0,6.65,98-1074-0
2011,TAILLIGHT ASSEMBLY 68-70 LEFT   111945095P,33.99,111945095P
2012,TAILLIGHT ASSEMBLY 68-70 RIGHT      111945096P,39.99,111945096P
2013,TAIL LIGHT ASSEMBLY. 62-67 LEFT    111945095M,39.99,111945095M
2014,TAIL LIGHT ASSEMBLY. 62-67 RIGHT 111945096M,39.99,111945096M
2015,"TAIL LIGHT LENS 71-72, LEFT    	98-2025-0",18.13,98-2025-0
2016,"TAIL LIGHT SIDE REFLECTOR,T1 70-72,RHT",7.00,98-9507-0
2017,"TAIL LIGHT SIDE REFLECTOR, T1 70-72,LFT",7.00,98-9506-0
2018,Left Tail Light Assembly  - 1973 -1979       	98-9455-0,50.49,98-9455-0
2019,"6"" CHROME OFFROAD LIGHT, EA.    	00-9310-0",26.90,00-9310-0
2020,Light Covers for 6 Inch Off Road Lights      	16-9148-0,16.99,16-9148-0
2021,HAYNES WEBER CARBURETOR BOOK     	11-1080-0,31.90,11-1080-0
2022,HOW TO REBUILD VW ENGINE     	11-1033-0,33.40,11-1033-0
2023,HOW TO HOT ROD VW ENGINE      	11-1032-0,29.99,11-1032-0
2024,VW TECH BOOK 52-57       	11-1011-0,97.30,11-1011-0
2025,KEEP YOUR VW ALIVE-ENGLISH   11-0990-0,23.10,11-0990-0
2026,VW TECH BOOK 68-79 BUS       	11-0909-0,48.65,11-0909-0
2027,VW TECH BOOK 70-79 SEDAN      	11-0800-0,48.65,11-0800-0
2028,VW TECH BOOK 61-65 1200CC     	11-0601-0,113.47,11-0601-0
2029,BAJA BUGS & BUGGIES BOOK       	11-0205-0,34.99,11-0205-0
2030,VW TECH BOOK 66-69 SEDAN      	11-0701-0,52.71,11-0701-0
2031,WEBER TUNING MANUAL      	11-1077-0,35.84,11-1077-0
2032,Micro Stub Axle For 930 CV - Sold Each - 16-2310-0,129.99,16-2310-0
2033,Wilwood Brake Pads 16-2525-7 Race Trim Brake Kit,161.30,16-2525-6
2034,"Wilwood Brake Caliper for Micro Stub Kits 16-2510/11, Each - 16-2525-7",189.99,16-2525-7
2035,Type 1 Oil Filter Adapter Mount    	16-1141-0,4.90,16-1141-0
2036,Oil Filter Adapter - Ports Right     	00-9245-0,14.81,00-9245-0
2037,Replacement Gauze Oil Filter - For EMPI Mini Sumps  17-2874-0,10.50,17-2874-0
2038,Replacement Oil Filter.  00-9208-0,6.30,00-9208-0
2039,Filter Nipple For Oil Filter Adapter.   	00-9253-0,1.99,00-9253-0
2040,"ALUMINUM OIL FILTER ADAPTER MOUNT,INBOARD     	16-8240-0",19.88,16-8240-0
2041,"ALUMINUM OIL FILTER MOUNT,OUTBOARD      	16-8241-0",18.86,16-8241-0
2042,Red Line Racing Assembly Lube     	80312,11.79,80312
2043,Brad Penn 70 High Zinc Oil     	009-7117,9.49,009-7117
2044,Brad Penn 70 High Zinc Oil - Case of 12     	009-7117-12,109.96,009-7117-12
2045,Brad Penn 20W50 High Zinc Oil - Case of 12       	009-7119-12,109.96,009-7119-12
2046,Brad Penn 5W30 High Zinc Oil - Case of 12      	009-7109-12,109.96,009-7109-12
2047,Brad Penn 10W30 High Zinc Oil - Case of 12      	009-7150-12,109.96,009-7150-12
2048,Brad Penn 10W40 High Zinc Oil - Case of 12      	009-7144-12,109.96,009-7144-12
2049,Brad Penn 10W40 High Zinc Oil      	009-7144,9.49,009-7144
2050,Brad Penn 10W30 High Zinc Oil      	009-7150,9.49,009-7150
2051,Brad Penn 20W50 High Zinc Oil      	009-7119,9.49,009-7119
2052,Brad Penn 5W30 High Zinc Oil      	009-7109,9.49,009-7109
2053,VW Beetle and Dune Buggy Oil Screen - 00-9924-B,6.99,00-9924-B
2054,VW Beetle and Dune Buggy Oil Screen and Gasket Kit      	DRE-Oil Screen Kit,7.99,DRE-Oil Screen Kit
2055,Mann German Oil Filter for VW Remote Oil Filter Adapters and Oil Filter Pumps     	W719/5,8.99,W719/5
2056,8 Pass Oil Cooler Kit    	00-9232-0,115.99,00-9232-0
2057,OIL COOLER ONLY 48 PLATE     	00-9271-0,69.99,00-9271-0
2058,ELECTRIC FAN KIT W/ OIL COOLER     	00-9290-0,269.99,00-9290-0
2059,72 ROW OIL COOLER FAN KIT - 00-9292-0,134.99,00-9292-0
2060,96 ROW OIL COOLER FAN KIT - 00-9293-0,154.99,00-9293-0
2061,REPLACEMENT FAN ONLY F/9292/93 - 00-9296-0,66.99,00-9296-0
2062,Dual Bypass Oil Cooler Adapter for Early Oil Coolers   17-2873-0,37.73,17-2873-0
2063,Dual Port Type 1 Doghouse 5 Row Oil Cooler 113-117-021,56.99,113-117-021
2064,7 Layer Oil Cooler for VW Bus and Type 4 021 117 021X,71.99,021 117 021B
2065,TYPE I OIL COOLER KIT 48 PLATE    	00-9270-0,134.99,00-9270-0
2066,OIL COOLER ONLY 96 PLATE - 00-9267-0,99.99,00-9267-0
2067,OIL COOLER ONLY 72 PLATE - 00-9265-0,84.99,00-9265-0
2068,Dog House Oil Cooler Adapter - 00-8894-0,29.99,00-8894-0
2069,OIL FILTER ADAPTER PORTS UP      	00-9204-0,13.30,00-9204-0
2070,Boxed 8-Pass Cooler Kit - 00-9233-0,79.99,00-9233-0
2071,BOXED 6 PASS COOLER KIT,55.93,00-9234-0
2072,CHROME OIL FILTER     	00-9240-0,11.99,00-9240-0
2073,Replacement Oil Hose for 8544 Breather Kit.    	00-9242-0,16.86,00-9242-0
2074,OIL FILTER ADAPTER-PORT LEFT    	00-9244-0,14.58,00-9244-0
2075,TYPE I COOLER KIT 72 PLATE     	00-9264-0,134.99,00-9264-0
2076,Dual Port Type 1 Doghouse 5 Row Oil Cooler & Stand Kit 113117021 & 0088940,79.99,113117021 & 00-8894-0
2077,Stock VW Beetle Pedal Assembly for 1965 - 1973 VW Type 1 - 113798900,99.99,113798900
2078,Jamar Dual Angled Cutting Brake - JUS2001X,199.99,JUS2001X
2079,Black Roller Pedal 00-3160-0,9.99,00-3160-0
2080,Jamar Billet Pedal Assembly w/ Roller Pedal. JAM-JBP3,218.99,JAM-JBP3
2081,Jamar 11/16 Clutch Pedal Assembly with Slave Cylinder.  JCA-10001116,293.99,JCA10001116
2082,Jamar Remote Reservoir for Triple Brake.   JRR1300,269.99,JRR1300
2083,Jamar Remote Reservoir for Dual Brake.   JRR1200,194.99,JJR1200
2084,Jamar Master Cylinder Boot  JMC1-115,11.99,JMC1-115
2085,VW Pedal Assembly Mount/Box  00-3159-0,14.99,00-3159-0
2086,Jamar Dual Cutting Brake - JUS2002X,184.99,JUS2002X
2087,Jamar Billet Single Handle Steering Brake - JCB5,188.99,JAM-JCB5
2088,EMPI Easy Fill Master Cylinder Cover - 	16-2163-0,14.99,16-2163-0
2089,"EMPI TALL DUAL Reservoir BRAKE PEDAL KIT 3/4""        	16-2176-0",217.50,16-2176-0
2090,Hydraulic Pedal Kit Throttle Cable Bracket      	16-9553-0,6.72,16-9553-0
2091,Jamar Billet Throttle Pedal - JAM-JPA-1,81.99,JAM-JPA-1
2092,Jamar Billet Pro-X Throttle Pedal - BLACK     	JPA1BB,120.99,JPA1BB
2093,Jamar Clutch Slave Cylinder - JAM-JSC2,129.99,JAM-JSC2
2094,Slave Saver Bracket for Slave Cylinders - 002/091,37.99,DRE-3102
2095,Jamar Pedal assembly with roller - JBP5000TX,327.99,JBP5000TX
2096,Empi Master Cylinder 3/4 Square Reservoir. Polished.    17-2965-0,70.49,17-2965-0
2097,VW Beetle Knock Down Roof Rack       	15-2012-0,174.99,15-2012-0
2098,"Race Trim 48"" Rear Seat - Black Tweed on Black Vinyl - 62-2807-0",389.99,62-2807-0
2099,Late Beetle High Back Seat Cover - Black Vinyl - Fits 1974 - 1976 Complete Set        	00-4641-0,149.99,00-4641-0
2100,Early Beetle Low Back Seat Cover - Black Vinyl -Fits 1965 -1967 Seats. Complete Set      	00-4637-0,95.90,00-4637-0
2101,"NEW LOW BACK COVER,SQR,BLK      	00-3882-0",35.77,00-3882-0
